addressWithZip,statusText,detailUrl,price,zpid,beds,baths,area,latitude,longitude,city,yearBuilt,daysOnZillow,hiResImageLink,homeType,school name,rating,rating,level,link,size,school name,rating,rating,level,link,size,school name,rating,rating,level,link,size,distance,travel_time
"4400 Oak Hill Rd, Rockville, MD 20853",House for sale,https://www.zillow.com/homedetails/4400-Oak-Hill-Rd-Rockville-MD-20853/37201718_zpid/,429000,37201718,4,4,4028,39.114428,-77.085838,Rockville,1959,29,https://www.zillowstatic.com/static/images/nophoto_p_f.png,SINGLE_FAMILY,Sequoyah Elementary School,147,5,Elementary,https://www.greatschools.org/school?id=01027&state=MD,387,Redland Middle School,57,5,Middle,https://www.greatschools.org/school?id=00942&state=MD,550,Col. Zadok Magruder High School,59,6,High,https://www.greatschools.org/school?id=00879&state=MD,1513,6.077,832
"6601 Hollingsworth Ter, Rockville, MD 20855",House for sale,https://www.zillow.com/homedetails/6601-Hollingsworth-Ter-Rockville-MD-20855/37206670_zpid/,475000,37206670,4,4,3696,39.149956,-77.134116,Rockville,1982,99,https://photos.zillowstatic.com/p_f/ISeofc34b2lkv21000000000.jpg,SINGLE_FAMILY,Sequoyah Elementary School,147,5,Elementary,https://www.greatschools.org/school?id=01027&state=MD,387,Redland Middle School,57,5,Middle,https://www.greatschools.org/school?id=00942&state=MD,550,Col. Zadok Magruder High School,59,6,High,https://www.greatschools.org/school?id=00879&state=MD,1513,6.001,869
"18809 Woodway Dr, Rockville, MD 20855",Pre-foreclosure / Auction,https://www.zillow.com/homedetails/18809-Woodway-Dr-Rockville-MD-20855/37202434_zpid/,None,37202434,3,2,1608,39.164219,-77.116622,Rockville,2006,113,https://photos.zillowstatic.com/p_f/IS56k9jjd9sgou0000000000.jpg,SINGLE_FAMILY,Sequoyah Elementary School,147,5,Elementary,https://www.greatschools.org/school?id=01027&state=MD,387,Redland Middle School,57,5,Middle,https://www.greatschools.org/school?id=00942&state=MD,550,Col. Zadok Magruder High School,59,6,High,https://www.greatschools.org/school?id=00879&state=MD,1513,7.147,966
"18620 Azalea Dr, Derwood, MD 20855",Foreclosed,https://www.zillow.com/homedetails/18620-Azalea-Dr-Derwood-MD-20855/37202424_zpid/,None,37202424,3,1,2483,39.162289,-77.119094,Derwood,1960,129,https://photos.zillowstatic.com/p_f/IS6its9ofqllol0000000000.jpg,SINGLE_FAMILY,Sequoyah Elementary School,147,5,Elementary,https://www.greatschools.org/school?id=01027&state=MD,387,Redland Middle School,57,5,Middle,https://www.greatschools.org/school?id=00942&state=MD,550,Col. Zadok Magruder High School,59,6,High,https://www.greatschools.org/school?id=00879&state=MD,1513,6.962,947
"17804 Muncaster Rd, Derwood, MD 20855",Pre-foreclosure / Auction,https://www.zillow.com/homedetails/17804-Muncaster-Rd-Derwood-MD-20855/37073325_zpid/,None,37073325,5,3,1326,39.149014,-77.142747,Derwood,2010,326,https://www.zillowstatic.com/static/images/nophoto_p_f.png,SINGLE_FAMILY,Sequoyah Elementary School,147,5,Elementary,https://www.greatschools.org/school?id=01027&state=MD,387,Redland Middle School,57,5,Middle,https://www.greatschools.org/school?id=00942&state=MD,550,Col. Zadok Magruder High School,59,6,High,https://www.greatschools.org/school?id=00879&state=MD,1513,5.125,740
"11120 Schuylkill Rd, Rockville, MD 20852",House for sale,https://www.zillow.com/homedetails/11120-Schuylkill-Rd-Rockville-MD-20852/37092751_zpid/,449950,37092751,5,2,2240,39.038134,-77.0893,Rockville,1961,1,https://photos.zillowstatic.com/p_f/ISe4gvqc555sdh0000000000.jpg,SINGLE_FAMILY,Viers Mill Elementary School,149,6,Primary,https://www.greatschools.org/school?id=00969&state=MD,684,A. Mario Loiederman Middle School,999,4,Middle,https://www.greatschools.org/school?id=02557&state=MD,919,Wheaton High School,55,4,High,https://www.greatschools.org/school?id=00980&state=MD,1554,5.123,868
"11801 Pittson Rd, Silver Spring, MD 20906",House for sale,https://www.zillow.com/homedetails/11801-Pittson-Rd-Silver-Spring-MD-20906/37307535_zpid/,407000,37307535,3,2,1915,39.049537,-77.081691,Silver Spring,1958,2,https://photos.zillowstatic.com/p_f/IS2rtz42f75m3z0000000000.jpg,SINGLE_FAMILY,Viers Mill Elementary School,149,6,Primary,https://www.greatschools.org/school?id=00969&state=MD,684,A. Mario Loiederman Middle School,999,4,Middle,https://www.greatschools.org/school?id=02557&state=MD,919,Wheaton High School,55,4,High,https://www.greatschools.org/school?id=00980&state=MD,1554,5.108,837
"11818 Rocking Horse Rd, Rockville, MD 20852",House for sale,https://www.zillow.com/homedetails/11818-Rocking-Horse-Rd-Rockville-MD-20852/37093234_zpid/,429500,37093234,3,2,1560,39.050436,-77.097546,Rockville,1956,8,https://photos.zillowstatic.com/p_f/ISyfi4va6ida5w1000000000.jpg,SINGLE_FAMILY,Viers Mill Elementary School,149,6,Primary,https://www.greatschools.org/school?id=00969&state=MD,684,A. Mario Loiederman Middle School,999,4,Middle,https://www.greatschools.org/school?id=02557&state=MD,919,Wheaton High School,55,4,High,https://www.greatschools.org/school?id=00980&state=MD,1554,4.505,726
"11403 Schuylkill Rd, Rockville, MD 20852",House for sale,https://www.zillow.com/homedetails/11403-Schuylkill-Rd-Rockville-MD-20852/37093089_zpid/,495000,37093089,4,2,1888,39.041955,-77.095155,Rockville,1959,9,https://photos.zillowstatic.com/p_f/ISal600jbw8mjm1000000000.jpg,SINGLE_FAMILY,Viers Mill Elementary School,149,6,Primary,https://www.greatschools.org/school?id=00969&state=MD,684,A. Mario Loiederman Middle School,999,4,Middle,https://www.greatschools.org/school?id=02557&state=MD,919,Wheaton High School,55,4,High,https://www.greatschools.org/school?id=00980&state=MD,1554,4.696,775
"4201 Tulare Dr, Silver Spring, MD 20906",House for sale,https://www.zillow.com/homedetails/4201-Tulare-Dr-Silver-Spring-MD-20906/37307595_zpid/,424900,37307595,3,2,1574,39.051762,-77.082781,Silver Spring,1958,15,https://photos.zillowstatic.com/p_f/ISu4zmmnpwyz2c1000000000.jpg,SINGLE_FAMILY,Viers Mill Elementary School,149,6,Primary,https://www.greatschools.org/school?id=00969&state=MD,684,A. Mario Loiederman Middle School,999,4,Middle,https://www.greatschools.org/school?id=02557&state=MD,919,Wheaton High School,55,4,High,https://www.greatschools.org/school?id=00980&state=MD,1554,4.876,795
"11220 Troy Rd, Rockville, MD 20852",House for sale,https://www.zillow.com/homedetails/11220-Troy-Rd-Rockville-MD-20852/37093353_zpid/,449000,37093353,3,2,1976,39.038482,-77.09164,Rockville,1960,16,https://photos.zillowstatic.com/p_f/ISy7ce8gcvow9b0000000000.jpg,SINGLE_FAMILY,Viers Mill Elementary School,149,6,Primary,https://www.greatschools.org/school?id=00969&state=MD,684,A. Mario Loiederman Middle School,999,4,Middle,https://www.greatschools.org/school?id=02557&state=MD,919,Wheaton High School,55,4,High,https://www.greatschools.org/school?id=00980&state=MD,1554,5.08,855
"11304 Ashley Dr, Rockville, MD 20852",House for sale,https://www.zillow.com/homedetails/11304-Ashley-Dr-Rockville-MD-20852/89132860_zpid/,450000,89132860,4,3,2240,39.041023,-77.091355,Rockville,1959,17,https://photos.zillowstatic.com/p_f/ISiffta04aklo80000000000.jpg,SINGLE_FAMILY,Viers Mill Elementary School,149,6,Primary,https://www.greatschools.org/school?id=00969&state=MD,684,A. Mario Loiederman Middle School,999,4,Middle,https://www.greatschools.org/school?id=02557&state=MD,919,Wheaton High School,55,4,High,https://www.greatschools.org/school?id=00980&state=MD,1554,5.236,839
"4702 Creek Shore Dr, Rockville, MD 20852",House for sale,https://www.zillow.com/homedetails/4702-Creek-Shore-Dr-Rockville-MD-20852/37092777_zpid/,445000,37092777,3,2,2240,39.042061,-77.094584,Rockville,1959,22,https://photos.zillowstatic.com/p_f/ISukvu2k3pk9ii1000000000.jpg,SINGLE_FAMILY,Viers Mill Elementary School,149,6,Primary,https://www.greatschools.org/school?id=00969&state=MD,684,A. Mario Loiederman Middle School,999,4,Middle,https://www.greatschools.org/school?id=02557&state=MD,919,Wheaton High School,55,4,High,https://www.greatschools.org/school?id=00980&state=MD,1554,4.747,796
"4706 Coachway Dr, Rockville, MD 20852",House for sale,https://www.zillow.com/homedetails/4706-Coachway-Dr-Rockville-MD-20852/37093282_zpid/,429900,37093282,3,2,1976,39.052175,-77.094593,Rockville,1953,30,https://photos.zillowstatic.com/p_f/ISqt3kplooawov0000000000.jpg,SINGLE_FAMILY,Viers Mill Elementary School,149,6,Primary,https://www.greatschools.org/school?id=00969&state=MD,684,A. Mario Loiederman Middle School,999,4,Middle,https://www.greatschools.org/school?id=02557&state=MD,919,Wheaton High School,55,4,High,https://www.greatschools.org/school?id=00980&state=MD,1554,4.345,706
"4722 Boiling Brook Pkwy, Rockville, MD 20852",House for sale,https://www.zillow.com/homedetails/4722-Boiling-Brook-Pkwy-Rockville-MD-20852/37093091_zpid/,429900,37093091,4,2,2080,39.045769,-77.09496,Rockville,1957,35,https://photos.zillowstatic.com/p_f/ISy3t0mtoy9ajt1000000000.jpg,SINGLE_FAMILY,Viers Mill Elementary School,149,6,Primary,https://www.greatschools.org/school?id=00969&state=MD,684,A. Mario Loiederman Middle School,999,4,Middle,https://www.greatschools.org/school?id=02557&state=MD,919,Wheaton High School,55,4,High,https://www.greatschools.org/school?id=00980&state=MD,1554,5.023,805
"11800 Charles Rd, Silver Spring, MD 20906",Coming soon,https://www.zillow.com/homedetails/11800-Charles-Rd-Silver-Spring-MD-20906/37307682_zpid/,400000,37307682,3,2,1034,39.048475,-77.082456,Silver Spring,1959,35,https://photos.zillowstatic.com/p_f/ISyf6nhzm4bco20000000000.jpg,SINGLE_FAMILY,Viers Mill Elementary School,149,6,Primary,https://www.greatschools.org/school?id=00969&state=MD,684,A. Mario Loiederman Middle School,999,4,Middle,https://www.greatschools.org/school?id=02557&state=MD,919,Wheaton High School,55,4,High,https://www.greatschools.org/school?id=00980&state=MD,1554,5.035,759
"4113 Ferrara Dr, Silver Spring, MD 20906",House for sale,https://www.zillow.com/homedetails/4113-Ferrara-Dr-Silver-Spring-MD-20906/37307719_zpid/,414900,37307719,3,3,2352,39.052632,-77.082128,Silver Spring,1957,50,https://photos.zillowstatic.com/p_f/ISqxyepzbm1aag1000000000.jpg,SINGLE_FAMILY,Viers Mill Elementary School,149,6,Primary,https://www.greatschools.org/school?id=00969&state=MD,684,A. Mario Loiederman Middle School,999,4,Middle,https://www.greatschools.org/school?id=02557&state=MD,919,Wheaton High School,55,4,High,https://www.greatschools.org/school?id=00980&state=MD,1554,5.041,788
"4230 Round Hill Rd, Silver Spring, MD 20906",House for sale,https://www.zillow.com/homedetails/4230-Round-Hill-Rd-Silver-Spring-MD-20906/37294313_zpid/,419000,37294313,5,3,3043,39.045363,-77.083651,Silver Spring,1946,82,https://photos.zillowstatic.com/p_f/IS233rpbnykjac1000000000.jpg,SINGLE_FAMILY,Viers Mill Elementary School,149,6,Primary,https://www.greatschools.org/school?id=00969&state=MD,684,A. Mario Loiederman Middle School,999,4,Middle,https://www.greatschools.org/school?id=02557&state=MD,919,Wheaton High School,55,4,High,https://www.greatschools.org/school?id=00980&state=MD,1554,5.355,841
"11902 Selfridge Rd, Silver Spring, MD 20906",House for sale,https://www.zillow.com/homedetails/11902-Selfridge-Rd-Silver-Spring-MD-20906/37307561_zpid/,439900,37307561,6,3,2055,39.051961,-77.080811,Silver Spring,1956,83,https://photos.zillowstatic.com/p_f/ISq9shsmacmz4e0000000000.jpg,SINGLE_FAMILY,Viers Mill Elementary School,149,6,Primary,https://www.greatschools.org/school?id=00969&state=MD,684,A. Mario Loiederman Middle School,999,4,Middle,https://www.greatschools.org/school?id=02557&state=MD,919,Wheaton High School,55,4,High,https://www.greatschools.org/school?id=00980&state=MD,1554,4.991,784
"13419 Tangier Pl, Rockville, MD 20853",House for sale,https://www.zillow.com/homedetails/13419-Tangier-Pl-Rockville-MD-20853/37303494_zpid/,469000,37303494,5,3,2782,39.076681,-77.08542,Rockville,1959,12,https://photos.zillowstatic.com/p_f/ISew91dqwb2tof0000000000.jpg,SINGLE_FAMILY,Wheaton Woods Elementary School,151,7,Primary,https://www.greatschools.org/school?id=00981&state=MD,532,Parkland Middle School,58,6,Middle,https://www.greatschools.org/school?id=00935&state=MD,964,Wheaton High School,55,4,High,https://www.greatschools.org/school?id=00980&state=MD,1554,4.348,755
"4421 Hallet St, Rockville, MD 20853",House for sale,https://www.zillow.com/homedetails/4421-Hallet-St-Rockville-MD-20853/37303391_zpid/,424500,37303391,4,2,1470,39.072943,-77.088879,Rockville,1952,14,https://photos.zillowstatic.com/p_f/ISeg92pm92zhgn0000000000.jpg,SINGLE_FAMILY,Wheaton Woods Elementary School,151,7,Primary,https://www.greatschools.org/school?id=00981&state=MD,532,Parkland Middle School,58,6,Middle,https://www.greatschools.org/school?id=00935&state=MD,964,Wheaton High School,55,4,High,https://www.greatschools.org/school?id=00980&state=MD,1554,4.6,746
"4415 Faroe Ct, Rockville, MD 20853",House for sale,https://www.zillow.com/homedetails/4415-Faroe-Ct-Rockville-MD-20853/37304290_zpid/,415000,37304290,4,2,1960,39.067904,-77.086675,Rockville,1952,50,https://photos.zillowstatic.com/p_f/ISir8c2xuu5imq1000000000.jpg,SINGLE_FAMILY,Wheaton Woods Elementary School,151,7,Primary,https://www.greatschools.org/school?id=00981&state=MD,532,Parkland Middle School,58,6,Middle,https://www.greatschools.org/school?id=00935&state=MD,964,Wheaton High School,55,4,High,https://www.greatschools.org/school?id=00980&state=MD,1554,4.525,731
"20346 Peacemaker Dr, Germantown, MD",New construction,https://www.zillow.com/community/century-row/2086810467_zpid/,479990,2086810467,3,2.5,2343,39.19113,-77.262451,Germantown,2019,31,https://photos.zillowstatic.com/p_f/ISekgyx1p8wvn31000000000.jpg,TOWNHOUSE,Waters Landing Elementary School,179,5,Elementary,https://www.greatschools.org/school?id=01009&state=MD,706,Martin Luther King Jr. Middle School,87,5,Middle,https://www.greatschools.org/school?id=00996&state=MD,623,Seneca Valley High School,91,4,High,https://www.greatschools.org/school?id=00953&state=MD,1198,10.41,900
"20350 Peacemaker Dr, Germantown, MD",New construction,https://www.zillow.com/community/century-row/2086810464_zpid/,479990,2086810464,3,2.5,2343,39.191229,-77.262561,Germantown,2019,23,https://photos.zillowstatic.com/p_f/ISekgyx1p8wvn31000000000.jpg,TOWNHOUSE,Waters Landing Elementary School,179,5,Elementary,https://www.greatschools.org/school?id=01009&state=MD,706,Martin Luther King Jr. Middle School,87,5,Middle,https://www.greatschools.org/school?id=00996&state=MD,623,Seneca Valley High School,91,4,High,https://www.greatschools.org/school?id=00953&state=MD,1198,10.41,900
"20348 Peacemaker Dr, Germantown, MD",New construction,https://www.zillow.com/community/century-row/2086810468_zpid/,479990,2086810468,3,2.5,2343,39.19118,-77.262504,Germantown,2019,18,https://photos.zillowstatic.com/p_f/ISekgyx1p8wvn31000000000.jpg,TOWNHOUSE,Waters Landing Elementary School,179,5,Elementary,https://www.greatschools.org/school?id=01009&state=MD,706,Martin Luther King Jr. Middle School,87,5,Middle,https://www.greatschools.org/school?id=00996&state=MD,623,Seneca Valley High School,91,4,High,https://www.greatschools.org/school?id=00953&state=MD,1198,10.41,900
"20352 Peacemaker Dr, Germantown, MD",New construction,https://www.zillow.com/community/century-row/2086810469_zpid/,479990,2086810469,3,2.5,2343,39.19128,-77.262616,Germantown,2019,85,https://photos.zillowstatic.com/p_f/ISekgyx1p8wvn31000000000.jpg,TOWNHOUSE,Waters Landing Elementary School,179,5,Elementary,https://www.greatschools.org/school?id=01009&state=MD,706,Martin Luther King Jr. Middle School,87,5,Middle,https://www.greatschools.org/school?id=00996&state=MD,623,Seneca Valley High School,91,4,High,https://www.greatschools.org/school?id=00953&state=MD,1198,10.41,900
"3348 Provider Way, Germantown, MD",New construction,https://www.zillow.com/community/century-row/2086856147_zpid/,434990,2086856147,3,2.5,1935,39.190968,-77.263289,Germantown,2019,70,https://photos.zillowstatic.com/p_f/ISuwkmyexocqn31000000000.jpg,TOWNHOUSE,Waters Landing Elementary School,179,5,Elementary,https://www.greatschools.org/school?id=01009&state=MD,706,Martin Luther King Jr. Middle School,87,5,Middle,https://www.greatschools.org/school?id=00996&state=MD,623,Seneca Valley High School,91,4,High,https://www.greatschools.org/school?id=00953&state=MD,1198,10.41,900
"3338 Provider Way, Germantown, MD",New construction,https://www.zillow.com/community/century-row/2086856151_zpid/,434990,2086856151,3,2.5,1935,39.190806,-77.263093,Germantown,2019,8,https://photos.zillowstatic.com/p_f/ISuwkmyexocqn31000000000.jpg,TOWNHOUSE,Waters Landing Elementary School,179,5,Elementary,https://www.greatschools.org/school?id=01009&state=MD,706,Martin Luther King Jr. Middle School,87,5,Middle,https://www.greatschools.org/school?id=00996&state=MD,623,Seneca Valley High School,91,4,High,https://www.greatschools.org/school?id=00953&state=MD,1198,10.41,900
"20337 Century Blvd, Germantown, MD",New construction,https://www.zillow.com/homedetails/20337-Century-Blvd-Germantown-MD-20874/249693859_zpid/,441894,249693859,3,3,1935,39.190098,-77.263202,Germantown,2019,0,https://photos.zillowstatic.com/p_f/ISuo2j1e9ncss90000000000.jpg,TOWNHOUSE,Waters Landing Elementary School,179,5,Elementary,https://www.greatschools.org/school?id=01009&state=MD,706,Martin Luther King Jr. Middle School,87,5,Middle,https://www.greatschools.org/school?id=00996&state=MD,623,Seneca Valley High School,91,4,High,https://www.greatschools.org/school?id=00953&state=MD,1198,10.718,944
"20305 Century Blvd, Germantown, MD 20874",New construction,https://www.zillow.com/homedetails/20305-Century-Blvd-Germantown-MD-20874/249693917_zpid/,434990,249693917,4,4,1935,39.18946,-77.262523,Germantown,2019,58,https://photos.zillowstatic.com/p_f/ISa9d92kscweha1000000000.jpg,TOWNHOUSE,Waters Landing Elementary School,179,5,Elementary,https://www.greatschools.org/school?id=01009&state=MD,706,Martin Luther King Jr. Middle School,87,5,Middle,https://www.greatschools.org/school?id=00996&state=MD,623,Seneca Valley High School,91,4,High,https://www.greatschools.org/school?id=00953&state=MD,1198,10.649,937
"20337 Century Blvd, Germantown, MD 20874",New construction,https://www.zillow.com/homedetails/20337-Century-Blvd-Germantown-MD-20874/249693859_zpid/,441894,249693859,3,3,1935,39.190098,-77.263202,Germantown,2019,0,https://photos.zillowstatic.com/p_f/ISuo2j1e9ncss90000000000.jpg,TOWNHOUSE,Waters Landing Elementary School,179,5,Elementary,https://www.greatschools.org/school?id=01009&state=MD,706,Martin Luther King Jr. Middle School,87,5,Middle,https://www.greatschools.org/school?id=00996&state=MD,623,Seneca Valley High School,91,4,High,https://www.greatschools.org/school?id=00953&state=MD,1198,10.718,944
"3322 Provider Way, Germantown, MD",New construction,https://www.zillow.com/community/century-row/2086190870_zpid/,434990,2086190870,3,2.5,1935,39.190538,-77.262798,Germantown,2019,73,https://photos.zillowstatic.com/p_f/ISuwkmyexocqn31000000000.jpg,TOWNHOUSE,Waters Landing Elementary School,179,5,Elementary,https://www.greatschools.org/school?id=01009&state=MD,706,Martin Luther King Jr. Middle School,87,5,Middle,https://www.greatschools.org/school?id=00996&state=MD,623,Seneca Valley High School,91,4,High,https://www.greatschools.org/school?id=00953&state=MD,1198,10.41,900
"3330 Provider Way, Germantown, MD",New construction,https://www.zillow.com/community/century-row/2086190854_zpid/,434990,2086190854,3,2.5,1935,39.190663,-77.262935,Germantown,2019,146,https://photos.zillowstatic.com/p_f/ISuwkmyexocqn31000000000.jpg,TOWNHOUSE,Waters Landing Elementary School,179,5,Elementary,https://www.greatschools.org/school?id=01009&state=MD,706,Martin Luther King Jr. Middle School,87,5,Middle,https://www.greatschools.org/school?id=00996&state=MD,623,Seneca Valley High School,91,4,High,https://www.greatschools.org/school?id=00953&state=MD,1198,10.41,900
"20309 Century Blvd, Germantown, MD 20874",New construction,https://www.zillow.com/homedetails/20309-Century-Blvd-Germantown-MD-20874/249693834_zpid/,479990,249693834,3,3,2343,39.18954,-77.262608,Germantown,2019,58,https://photos.zillowstatic.com/p_f/ISec6lacb5g7uq1000000000.jpg,TOWNHOUSE,Waters Landing Elementary School,179,5,Elementary,https://www.greatschools.org/school?id=01009&state=MD,706,Martin Luther King Jr. Middle School,87,5,Middle,https://www.greatschools.org/school?id=00996&state=MD,623,Seneca Valley High School,91,4,High,https://www.greatschools.org/school?id=00953&state=MD,1198,10.658,938
"20327 Century Blvd, Germantown, MD",New construction,https://www.zillow.com/community/error-subdivision-name-unavailable/249693844_zpid/,434990,249693844,3,2.5,1935,39.189899,-77.26299,Germantown,2019,203,https://photos.zillowstatic.com/p_f/ISuwkmyexocqn31000000000.jpg,TOWNHOUSE,Waters Landing Elementary School,179,5,Elementary,https://www.greatschools.org/school?id=01009&state=MD,706,Martin Luther King Jr. Middle School,87,5,Middle,https://www.greatschools.org/school?id=00996&state=MD,623,Seneca Valley High School,91,4,High,https://www.greatschools.org/school?id=00953&state=MD,1198,10.696,942
"3334 Provider Way, Germantown, MD",New construction,https://www.zillow.com/community/century-row/2086190884_zpid/,434990,2086190884,3,2.5,1935,39.190746,-77.263027,Germantown,2019,60,https://photos.zillowstatic.com/p_f/ISuwkmyexocqn31000000000.jpg,TOWNHOUSE,Waters Landing Elementary School,179,5,Elementary,https://www.greatschools.org/school?id=01009&state=MD,706,Martin Luther King Jr. Middle School,87,5,Middle,https://www.greatschools.org/school?id=00996&state=MD,623,Seneca Valley High School,91,4,High,https://www.greatschools.org/school?id=00953&state=MD,1198,10.41,916
"20309 Century Blvd, Germantown, MD",New construction,https://www.zillow.com/homedetails/20309-Century-Blvd-Germantown-MD-20874/249693834_zpid/,479990,249693834,3,3,2343,39.18954,-77.262608,Germantown,2019,58,https://photos.zillowstatic.com/p_f/ISec6lacb5g7uq1000000000.jpg,TOWNHOUSE,Waters Landing Elementary School,179,5,Elementary,https://www.greatschools.org/school?id=01009&state=MD,706,Martin Luther King Jr. Middle School,87,5,Middle,https://www.greatschools.org/school?id=00996&state=MD,623,Seneca Valley High School,91,4,High,https://www.greatschools.org/school?id=00953&state=MD,1198,10.658,929
"20305 Century Blvd, Germantown, MD",New construction,https://www.zillow.com/homedetails/20305-Century-Blvd-Germantown-MD-20874/249693917_zpid/,434990,249693917,4,4,1935,39.18946,-77.262523,Germantown,2019,58,https://photos.zillowstatic.com/p_f/ISa9d92kscweha1000000000.jpg,TOWNHOUSE,Waters Landing Elementary School,179,5,Elementary,https://www.greatschools.org/school?id=01009&state=MD,706,Martin Luther King Jr. Middle School,87,5,Middle,https://www.greatschools.org/school?id=00996&state=MD,623,Seneca Valley High School,91,4,High,https://www.greatschools.org/school?id=00953&state=MD,1198,10.649,926
"3352 Provider Way, Germantown, MD",New construction,https://www.zillow.com/homedetails/3352-Provider-Way-Germantown-MD-20874/2087087142_zpid/,448140,2087087142,3,4,1890,39.19102,-77.263359,Germantown,2019,67,https://photos.zillowstatic.com/p_f/ISatcys739a0xm1000000000.jpg,TOWNHOUSE,Waters Landing Elementary School,179,5,Elementary,https://www.greatschools.org/school?id=01009&state=MD,706,Martin Luther King Jr. Middle School,87,5,Middle,https://www.greatschools.org/school?id=00996&state=MD,623,Seneca Valley High School,91,4,High,https://www.greatschools.org/school?id=00953&state=MD,1198,10.41,901
"20327 Century Blvd, Germantown, MD",New construction,https://www.zillow.com/community/error-subdivision-name-unavailable/249693844_zpid/,434990,249693844,3,2.5,1935,39.189899,-77.26299,Germantown,2019,-1523846308,https://photos.zillowstatic.com/p_f/ISuwkmyexocqn31000000000.jpg,TOWNHOUSE,Waters Landing Elementary School,179,5,Elementary,https://www.greatschools.org/school?id=01009&state=MD,706,Martin Luther King Jr. Middle School,87,5,Middle,https://www.greatschools.org/school?id=00996&state=MD,623,Seneca Valley High School,91,4,High,https://www.greatschools.org/school?id=00953&state=MD,1198,10.696,925
"20346 Peacemaker Dr, Germantown, MD",New construction,https://www.zillow.com/community/century-row/2086810467_zpid/,479990,2086810467,3,2.5,2343,39.19113,-77.262451,Germantown,2019,-1523846308,https://photos.zillowstatic.com/p_f/ISekgyx1p8wvn31000000000.jpg,TOWNHOUSE,Waters Landing Elementary School,179,5,Elementary,https://www.greatschools.org/school?id=01009&state=MD,706,Martin Luther King Jr. Middle School,87,5,Middle,https://www.greatschools.org/school?id=00996&state=MD,623,Seneca Valley High School,91,4,High,https://www.greatschools.org/school?id=00953&state=MD,1198,10.41,897
"20348 Peacemaker Dr, Germantown, MD",New construction,https://www.zillow.com/community/century-row/2086810468_zpid/,479990,2086810468,3,2.5,2343,39.19118,-77.262504,Germantown,2019,-1523846308,https://photos.zillowstatic.com/p_f/ISekgyx1p8wvn31000000000.jpg,TOWNHOUSE,Waters Landing Elementary School,179,5,Elementary,https://www.greatschools.org/school?id=01009&state=MD,706,Martin Luther King Jr. Middle School,87,5,Middle,https://www.greatschools.org/school?id=00996&state=MD,623,Seneca Valley High School,91,4,High,https://www.greatschools.org/school?id=00953&state=MD,1198,10.41,897
"20352 Peacemaker Dr, Germantown, MD",New construction,https://www.zillow.com/community/century-row/2086810469_zpid/,479990,2086810469,3,2.5,2343,39.19128,-77.262616,Germantown,2019,-1523846308,https://photos.zillowstatic.com/p_f/ISekgyx1p8wvn31000000000.jpg,TOWNHOUSE,Waters Landing Elementary School,179,5,Elementary,https://www.greatschools.org/school?id=01009&state=MD,706,Martin Luther King Jr. Middle School,87,5,Middle,https://www.greatschools.org/school?id=00996&state=MD,623,Seneca Valley High School,91,4,High,https://www.greatschools.org/school?id=00953&state=MD,1198,10.41,897
"3348 Provider Way, Germantown, MD",New construction,https://www.zillow.com/community/century-row/2086856147_zpid/,434990,2086856147,3,2.5,1935,39.190968,-77.263289,Germantown,2019,-1523846308,https://photos.zillowstatic.com/p_f/ISuwkmyexocqn31000000000.jpg,TOWNHOUSE,Waters Landing Elementary School,179,5,Elementary,https://www.greatschools.org/school?id=01009&state=MD,706,Martin Luther King Jr. Middle School,87,5,Middle,https://www.greatschools.org/school?id=00996&state=MD,623,Seneca Valley High School,91,4,High,https://www.greatschools.org/school?id=00953&state=MD,1198,10.41,897
"3338 Provider Way, Germantown, MD",New construction,https://www.zillow.com/community/century-row/2086856151_zpid/,434990,2086856151,3,2.5,1935,39.190806,-77.263093,Germantown,2019,-1523846308,https://photos.zillowstatic.com/p_f/ISuwkmyexocqn31000000000.jpg,TOWNHOUSE,Waters Landing Elementary School,179,5,Elementary,https://www.greatschools.org/school?id=01009&state=MD,706,Martin Luther King Jr. Middle School,87,5,Middle,https://www.greatschools.org/school?id=00996&state=MD,623,Seneca Valley High School,91,4,High,https://www.greatschools.org/school?id=00953&state=MD,1198,10.41,897
"2216 Regina Dr, Clarksburg, MD 20871",Coming soon,https://www.zillow.com/homedetails/2216-Regina-Dr-Clarksburg-MD-20871/36880055_zpid/,499900,36880055,4,4,2044,39.297594,-77.302595,Clarksburg,1978,0,https://photos.zillowstatic.com/p_f/ISy31bjwrc7zkq0000000000.jpg,SINGLE_FAMILY,Green Valley Elementary School,181,8,Elementary,https://www.greatschools.org/school?id=00655&state=MD,367,Windsor Knolls Middle School,56,9,Middle,https://www.greatschools.org/school?id=00645&state=MD,781,Urbana High School,14,9,High,https://www.greatschools.org/school?id=00646&state=MD,1651,19.224,1508
"11808 Pine Tree Ct, Monrovia, MD 21770",House for sale,https://www.zillow.com/homedetails/11808-Pine-Tree-Ct-Monrovia-MD-21770/36884819_zpid/,479900,36884819,4,3,2250,39.34937,-77.249816,Monrovia,1980,1,https://photos.zillowstatic.com/p_f/ISat091gryy4260000000000.jpg,SINGLE_FAMILY,Green Valley Elementary School,181,8,Elementary,https://www.greatschools.org/school?id=00655&state=MD,367,Windsor Knolls Middle School,56,9,Middle,https://www.greatschools.org/school?id=00645&state=MD,781,Linganore High School,56,7,High,https://www.greatschools.org/school?id=00658&state=MD,1432,24.403,2006
