addressWithZip,statusText,detailUrl,price,zpid,beds,baths,area,latitude,longitude,city,yearBuilt,daysOnZillow,hiResImageLink,homeType,school name,rating,rating,level,link,size,school name,rating,rating,level,link,size,school name,rating,rating,level,link,size,distance,travel_time
"23600 Woodfield Rd, Gaithersburg, MD 20882",House for sale,https://www.zillow.com/homedetails/23600-Woodfield-Rd-Gaithersburg-MD-20882/37271078_zpid/,400000,37271078,4,2,2424,39.243107,-77.185343,Gaithersburg,1967,11,https://photos.zillowstatic.com/p_f/IS668oinr6wm7a1000000000.jpg,SINGLE_FAMILY,Woodfield Elementary School,24,8,Primary,/gaithersburg-md/schools/woodfield-elementary-school-27122/,328,John T. Baker Middle School,45,7,Middle,/damascus-md/schools/john-t-baker-middle-school-27373/,813,Damascus High School,35,8,High,/damascus-md/schools/damascus-high-school-27148/,1209,13.262,1636
"24008 Woodfield School Rd, Gaithersburg, MD 20882",House for sale,https://www.zillow.com/homedetails/24008-Woodfield-School-Rd-Gaithersburg-MD-20882/37270690_zpid/,425000,37270690,4,3,2434,39.250056,-77.192934,Gaithersburg,1977,29,https://photos.zillowstatic.com/p_f/IS6u6fhf2ve1eq1000000000.jpg,SINGLE_FAMILY,Woodfield Elementary School,24,8,Primary,/gaithersburg-md/schools/woodfield-elementary-school-27122/,328,John T. Baker Middle School,45,7,Middle,/damascus-md/schools/john-t-baker-middle-school-27373/,813,Damascus High School,35,8,High,/damascus-md/schools/damascus-high-school-27148/,1209,13.911,1750
"23821 Rolling Fork Way, Gaithersburg, MD 20882",House for sale,https://www.zillow.com/homedetails/23821-Rolling-Fork-Way-Gaithersburg-MD-20882/37275119_zpid/,474000,37275119,4,4,3059,39.246275,-77.199738,Gaithersburg,1987,47,https://photos.zillowstatic.com/p_f/ISatw9r5c2arkt0000000000.jpg,SINGLE_FAMILY,Woodfield Elementary School,24,8,Primary,/gaithersburg-md/schools/woodfield-elementary-school-27122/,328,John T. Baker Middle School,45,7,Middle,/damascus-md/schools/john-t-baker-middle-school-27373/,813,Damascus High School,35,8,High,/damascus-md/schools/damascus-high-school-27148/,1209,14.487,1866
"23847 Rolling Fork Way, Gaithersburg, MD 20882",Pre-foreclosure / Auction,https://www.zillow.com/homedetails/23847-Rolling-Fork-Way-Gaithersburg-MD-20882/37275128_zpid/,None,37275128,3,2.5,10,39.244723,-77.199381,Gaithersburg,1987,333,https://photos.zillowstatic.com/p_f/ISu547jbu7dz8j.jpg,SINGLE_FAMILY,Woodfield Elementary School,24,8,Primary,/gaithersburg-md/schools/woodfield-elementary-school-27122/,328,John T. Baker Middle School,45,7,Middle,/damascus-md/schools/john-t-baker-middle-school-27373/,813,Damascus High School,35,8,High,/damascus-md/schools/damascus-high-school-27148/,1209,14.599,1906
"8232 Hilton Rd, Gaithersburg, MD 20882",House for sale,https://www.zillow.com/homedetails/8232-Hilton-Rd-Gaithersburg-MD-20882/37272558_zpid/,455000,37272558,5,3,1932,39.258527,-77.170841,Gaithersburg,1972,11,https://photos.zillowstatic.com/p_f/ISyn47e7yqbx8z0000000000.jpg,SINGLE_FAMILY,Clearspring Elementary School,57,7,Primary,/damascus-md/schools/clearspring-elementary-school-27384/,624,John T. Baker Middle School,45,7,Middle,/damascus-md/schools/john-t-baker-middle-school-27373/,813,Damascus High School,35,8,High,/damascus-md/schools/damascus-high-school-27148/,1209,15.486,1933
"21 Clearwater Ct, Damascus, MD 20872",House for sale,https://www.zillow.com/homedetails/21-Clearwater-Ct-Damascus-MD-20872/37272512_zpid/,499800,37272512,4,4,3046,39.275077,-77.208254,Damascus,1978,22,https://photos.zillowstatic.com/p_f/ISadok9jrpd0r41000000000.jpg,SINGLE_FAMILY,Clearspring Elementary School,57,7,Primary,/damascus-md/schools/clearspring-elementary-school-27384/,624,John T. Baker Middle School,45,7,Middle,/damascus-md/schools/john-t-baker-middle-school-27373/,813,Damascus High School,35,8,High,/damascus-md/schools/damascus-high-school-27148/,1209,16.096,2012
"9908 Durango Dr, Damascus, MD 20872",House for sale,https://www.zillow.com/homedetails/9908-Durango-Dr-Damascus-MD-20872/37273442_zpid/,412000,37273442,4,3,2764,39.2675,-77.206908,Damascus,1980,33,https://photos.zillowstatic.com/p_f/ISi3mytvkict2b1000000000.jpg,SINGLE_FAMILY,Clearspring Elementary School,57,7,Primary,/damascus-md/schools/clearspring-elementary-school-27384/,624,John T. Baker Middle School,45,7,Middle,/damascus-md/schools/john-t-baker-middle-school-27373/,813,Damascus High School,35,8,High,/damascus-md/schools/damascus-high-school-27148/,1209,15.397,1912
"8233 Hawkins Creamery Rd, Gaithersburg, MD 20882",House for sale,https://www.zillow.com/homedetails/8233-Hawkins-Creamery-Rd-Gaithersburg-MD-20882/37270922_zpid/,450000,37270922,5,5,3603,39.254699,-77.167943,Gaithersburg,1971,50,https://photos.zillowstatic.com/p_f/ISe8nzp92q52611000000000.jpg,SINGLE_FAMILY,Clearspring Elementary School,57,7,Primary,/damascus-md/schools/clearspring-elementary-school-27384/,624,John T. Baker Middle School,45,7,Middle,/damascus-md/schools/john-t-baker-middle-school-27373/,813,Damascus High School,35,8,High,/damascus-md/schools/damascus-high-school-27148/,1209,15.007,1889
"24904 Dunnavant Dr, Gaithersburg, MD 20882",Pre-foreclosure / Auction,https://www.zillow.com/homedetails/24904-Dunnavant-Dr-Gaithersburg-MD-20882/37272217_zpid/,None,37272217,3,3,2042,39.263982,-77.172901,Gaithersburg,1968,60,https://photos.zillowstatic.com/p_f/ISa173fqay9vzp1000000000.jpg,SINGLE_FAMILY,Clearspring Elementary School,57,7,Primary,/damascus-md/schools/clearspring-elementary-school-27384/,624,John T. Baker Middle School,45,7,Middle,/damascus-md/schools/john-t-baker-middle-school-27373/,813,Damascus High School,35,8,High,/damascus-md/schools/damascus-high-school-27148/,1209,15.997,2065
"25004 Woodfield School Rd, Gaithersburg, MD 20882",Pre-foreclosure / Auction,https://www.zillow.com/homedetails/25004-Woodfield-School-Rd-Gaithersburg-MD-20882/37271478_zpid/,None,37271478,5,3,2908,39.267785,-77.178865,Gaithersburg,1973,184,https://photos.zillowstatic.com/p_f/ISqltyru0kjz8j0000000000.jpg,SINGLE_FAMILY,Clearspring Elementary School,57,7,Primary,/damascus-md/schools/clearspring-elementary-school-27384/,624,John T. Baker Middle School,45,7,Middle,/damascus-md/schools/john-t-baker-middle-school-27373/,813,Damascus High School,35,8,High,/damascus-md/schools/damascus-high-school-27148/,1209,15.418,1978
"24404 Kakae Dr, Damascus, MD 20872",House for sale,https://www.zillow.com/homedetails/24404-Kakae-Dr-Damascus-MD-20872/37271458_zpid/,480000,37271458,4,3,2350,39.257562,-77.227946,Damascus,1977,8,https://photos.zillowstatic.com/p_f/ISybb4j626y22k1000000000.jpg,SINGLE_FAMILY,Lois P. Rockwell Elementary School,71,7,Primary,/damascus-md/schools/lois-p-rockwell-elementary-school-24613/,459,John T. Baker Middle School,45,7,Middle,/damascus-md/schools/john-t-baker-middle-school-27373/,813,Damascus High School,35,8,High,/damascus-md/schools/damascus-high-school-27148/,1209,16.082,1468
"10429 Sweepstakes Rd, Damascus, MD 20872",Coming soon,https://www.zillow.com/homedetails/10429-Sweepstakes-Rd-Damascus-MD-20872/37272684_zpid/,410000,37272684,4,2,1588,39.260446,-77.215712,Damascus,1978,9,https://photos.zillowstatic.com/p_f/ISu4zu0sc5ck201000000000.jpg,SINGLE_FAMILY,Lois P. Rockwell Elementary School,71,7,Primary,/damascus-md/schools/lois-p-rockwell-elementary-school-24613/,459,John T. Baker Middle School,45,7,Middle,/damascus-md/schools/john-t-baker-middle-school-27373/,813,Damascus High School,35,8,High,/damascus-md/schools/damascus-high-school-27148/,1209,16.744,1545
"24501 Fossen Rd, Damascus, MD 20872",House for sale,https://www.zillow.com/homedetails/24501-Fossen-Rd-Damascus-MD-20872/37274528_zpid/,439900,37274528,4,3,3508,39.258831,-77.218885,Damascus,1986,26,https://photos.zillowstatic.com/p_f/ISqpgvjxw05pvj0000000000.jpg,SINGLE_FAMILY,Lois P. Rockwell Elementary School,71,7,Primary,/damascus-md/schools/lois-p-rockwell-elementary-school-24613/,459,John T. Baker Middle School,45,7,Middle,/damascus-md/schools/john-t-baker-middle-school-27373/,813,Damascus High School,35,8,High,/damascus-md/schools/damascus-high-school-27148/,1209,16.698,1554
"Town Spring Rd, Damascus, MD",New construction,https://www.zillow.com/homedetails/Town-Spring-Rd-Damascus-MD-20872/2090922604_zpid/,445319,2090922604,3,2,1836,39.292094,-77.217999,Damascus,2019,469,https://photos.zillowstatic.com/p_f/ISe01p8x84gin81000000000.jpg,SINGLE_FAMILY,Damascus Elementary School,206,6,Elementary,/damascus-md/schools/damascus-elementary-school-25146/,336,John T. Baker Middle School,45,7,Middle,/damascus-md/schools/john-t-baker-middle-school-27373/,813,Damascus High School,35,8,High,/damascus-md/schools/damascus-high-school-27148/,1209,16.919,2140
"3101 Pheasant Run, Ijamsville, MD 21754",House for sale,https://www.zillow.com/homedetails/3101-Pheasant-Run-Ijamsville-MD-21754/36884585_zpid/,493000,36884585,3,3,3219,39.319181,-77.268173,Ijamsville,1973,83,https://photos.zillowstatic.com/p_f/IS2jf3so552h4f1000000000.jpg,SINGLE_FAMILY,Kemptown Elementary School,92,8,Elementary,/monrovia-md/schools/kemptown-elementary-school-31761/,360,Windsor Knolls Middle School,56,9,Middle,/ijamsville-md/schools/windsor-knolls-middle-school-31489/,781,Urbana High School,14,9,High,/ijamsville-md/schools/urbana-high-school-31490/,1651,22.204,1782
"11650 Browningsville Rd, Ijamsville, MD 21754",Pre-foreclosure / Auction,https://www.zillow.com/homedetails/11650-Browningsville-Rd-Ijamsville-MD-21754/36883664_zpid/,None,36883664,4,,1568,39.323193,-77.260776,Ijamsville,1966,164,https://photos.zillowstatic.com/p_f/IS6i1ni5hsaf8t0000000000.jpg,SINGLE_FAMILY,Kemptown Elementary School,92,8,Elementary,/monrovia-md/schools/kemptown-elementary-school-31761/,360,Windsor Knolls Middle School,56,9,Middle,/ijamsville-md/schools/windsor-knolls-middle-school-31489/,781,Urbana High School,14,9,High,/ijamsville-md/schools/urbana-high-school-31490/,1651,23.101,1815
"2293 Persimmon Dr, Ijamsville, MD 21754",House for sale,https://www.zillow.com/homedetails/2293-Persimmon-Dr-Ijamsville-MD-21754/36880644_zpid/,415000,36880644,5,3,2188,39.296426,-77.315627,Ijamsville,1970,0,https://photos.zillowstatic.com/p_f/ISq5pc7fv878sj1000000000.jpg,SINGLE_FAMILY,Green Valley Elementary School,181,8,Elementary,/monrovia-md/schools/green-valley-elementary-school-31499/,367,Windsor Knolls Middle School,56,9,Middle,/ijamsville-md/schools/windsor-knolls-middle-school-31489/,781,Urbana High School,14,9,High,/ijamsville-md/schools/urbana-high-school-31490/,1651,19.027,1474
"2302 Persimmon Dr, Ijamsville, MD 21754",House for sale,https://www.zillow.com/homedetails/2302-Persimmon-Dr-Ijamsville-MD-21754/36881376_zpid/,450000,36881376,4,3,1890,39.297011,-77.317393,Ijamsville,1970,4,https://photos.zillowstatic.com/p_f/ISyzp7m2meyhof0000000000.jpg,SINGLE_FAMILY,Green Valley Elementary School,181,8,Elementary,/monrovia-md/schools/green-valley-elementary-school-31499/,367,Windsor Knolls Middle School,56,9,Middle,/ijamsville-md/schools/windsor-knolls-middle-school-31489/,781,Urbana High School,14,9,High,/ijamsville-md/schools/urbana-high-school-31490/,1651,18.952,1458
"3668 Ridgeview Rd, Ijamsville, MD 21754",House for sale,https://www.zillow.com/homedetails/3668-Ridgeview-Rd-Ijamsville-MD-21754/36883831_zpid/,459900,36883831,6,3,2702,39.335338,-77.271612,Ijamsville,1981,24,https://photos.zillowstatic.com/p_f/ISinp2zvro6qad1000000000.jpg,SINGLE_FAMILY,Green Valley Elementary School,181,8,Elementary,/monrovia-md/schools/green-valley-elementary-school-31499/,367,Windsor Knolls Middle School,56,9,Middle,/ijamsville-md/schools/windsor-knolls-middle-school-31489/,781,Urbana High School,14,9,High,/ijamsville-md/schools/urbana-high-school-31490/,1651,23.142,1869
"2729 Prices Distillery Rd, Clarksburg, MD 20871",Foreclosure,https://www.zillow.com/homedetails/2729-Prices-Distillery-Rd-Clarksburg-MD-20871/60870564_zpid/,489900,60870564,6,4,6872,39.309802,-77.296923,Clarksburg,1882,68,https://photos.zillowstatic.com/p_f/ISus504bdcph601000000000.jpg,SINGLE_FAMILY,Green Valley Elementary School,181,8,Elementary,/monrovia-md/schools/green-valley-elementary-school-31499/,367,Windsor Knolls Middle School,56,9,Middle,/ijamsville-md/schools/windsor-knolls-middle-school-31489/,781,Urbana High School,14,9,High,/ijamsville-md/schools/urbana-high-school-31490/,1651,20.044,1540
"17908 Overwood Dr, Olney, MD 20832",House for sale,https://www.zillow.com/homedetails/17908-Overwood-Dr-Olney-MD-20832/37201454_zpid/,489000,37201454,5,3,1600,39.149493,-77.090849,Olney,1971,43,https://photos.zillowstatic.com/p_f/ISe8joy5rpv8v41000000000.jpg,SINGLE_FAMILY,Cashell Elementary School,73,9,Primary,/rockville-md/schools/cashell-elementary-school-25137/,371,Redland Middle School,57,5,Middle,/rockville-md/schools/redland-middle-school-26741/,550,Col. Zadok Magruder High School,59,6,High,/rockville-md/schools/col-zadok-magruder-high-school-25142/,1513,8.736,1245
"19705 Midas Ct, Gaithersburg, MD 20879",House for sale,https://www.zillow.com/homedetails/19705-Midas-Ct-Gaithersburg-MD-20879/37075504_zpid/,420000,37075504,4,3,2808,39.180063,-77.153452,Gaithersburg,1986,8,https://photos.zillowstatic.com/p_f/ISuo2f20k71mj60000000000.jpg,SINGLE_FAMILY,Judith A. Resnik Elementary School,136,6,Primary,/gaithersburg-md/schools/judith-a-resnik-elementary-school-27404/,646,Redland Middle School,57,5,Middle,/rockville-md/schools/redland-middle-school-26741/,550,Col. Zadok Magruder High School,59,6,High,/rockville-md/schools/col-zadok-magruder-high-school-25142/,1513,8.502,1202
"7312 Mayhill Dr, Gaithersburg, MD 20879",House for sale,https://www.zillow.com/homedetails/7312-Mayhill-Dr-Gaithersburg-MD-20879/37075470_zpid/,425000,37075470,4,2,2804,39.179269,-77.152222,Gaithersburg,1986,36,https://photos.zillowstatic.com/p_f/IS621c1793t7kg0000000000.jpg,SINGLE_FAMILY,Judith A. Resnik Elementary School,136,6,Primary,/gaithersburg-md/schools/judith-a-resnik-elementary-school-27404/,646,Redland Middle School,57,5,Middle,/rockville-md/schools/redland-middle-school-26741/,550,Col. Zadok Magruder High School,59,6,High,/rockville-md/schools/col-zadok-magruder-high-school-25142/,1513,8.392,1214
"6601 Hollingsworth Ter, Rockville, MD 20855",House for sale,https://www.zillow.com/homedetails/6601-Hollingsworth-Ter-Rockville-MD-20855/37206670_zpid/,475000,37206670,4,4,3696,39.149956,-77.134116,Rockville,1982,85,https://photos.zillowstatic.com/p_f/ISeofc34b2lkv21000000000.jpg,SINGLE_FAMILY,Sequoyah Elementary School,147,5,Elementary,/derwood-md/schools/sequoyah-elementary-school-27403/,387,Redland Middle School,57,5,Middle,/rockville-md/schools/redland-middle-school-26741/,550,Col. Zadok Magruder High School,59,6,High,/rockville-md/schools/col-zadok-magruder-high-school-25142/,1513,6.001,898
"18809 Woodway Dr, Rockville, MD 20855",Pre-foreclosure / Auction,https://www.zillow.com/homedetails/18809-Woodway-Dr-Rockville-MD-20855/37202434_zpid/,None,37202434,3,2,1608,39.164219,-77.116622,Rockville,2006,100,https://photos.zillowstatic.com/p_f/IS56k9jjd9sgou0000000000.jpg,SINGLE_FAMILY,Sequoyah Elementary School,147,5,Elementary,/derwood-md/schools/sequoyah-elementary-school-27403/,387,Redland Middle School,57,5,Middle,/rockville-md/schools/redland-middle-school-26741/,550,Col. Zadok Magruder High School,59,6,High,/rockville-md/schools/col-zadok-magruder-high-school-25142/,1513,7.147,995
"17804 Muncaster Rd, Derwood, MD 20855",Pre-foreclosure / Auction,https://www.zillow.com/homedetails/17804-Muncaster-Rd-Derwood-MD-20855/37073325_zpid/,None,37073325,5,3,1326,39.149014,-77.142747,Derwood,2010,313,https://www.zillowstatic.com/static/images/nophoto_p_f.png,SINGLE_FAMILY,Sequoyah Elementary School,147,5,Elementary,/derwood-md/schools/sequoyah-elementary-school-27403/,387,Redland Middle School,57,5,Middle,/rockville-md/schools/redland-middle-school-26741/,550,Col. Zadok Magruder High School,59,6,High,/rockville-md/schools/col-zadok-magruder-high-school-25142/,1513,5.125,763
"4421 Hallet St, Rockville, MD 20853",House for sale,https://www.zillow.com/homedetails/4421-Hallet-St-Rockville-MD-20853/37303391_zpid/,424500,37303391,4,2,1470,39.072943,-77.088879,Rockville,1952,1,https://photos.zillowstatic.com/p_f/ISeg92pm92zhgn0000000000.jpg,SINGLE_FAMILY,Wheaton Woods Elementary School,151,7,Primary,/rockville-md/schools/wheaton-woods-elementary-school-27115/,532,Parkland Middle School,58,6,Middle,/rockville-md/schools/parkland-middle-school-26511/,964,Wheaton High School,55,4,High,/silver-spring-md/schools/wheaton-high-school-27114/,1554,4.6,649
"12811 Weiss St, Rockville, MD 20853",House for sale,https://www.zillow.com/homedetails/12811-Weiss-St-Rockville-MD-20853/37316874_zpid/,405000,37316874,4,3,2420,39.06573,-77.09264,Rockville,1956,15,https://photos.zillowstatic.com/p_f/ISyfm3tnvu3aud1000000000.jpg,SINGLE_FAMILY,Wheaton Woods Elementary School,151,7,Primary,/rockville-md/schools/wheaton-woods-elementary-school-27115/,532,Parkland Middle School,58,6,Middle,/rockville-md/schools/parkland-middle-school-26511/,964,Wheaton High School,55,4,High,/silver-spring-md/schools/wheaton-high-school-27114/,1554,3.798,626
"4102 Frankfort Dr, Rockville, MD 20853",House for sale,https://www.zillow.com/homedetails/4102-Frankfort-Dr-Rockville-MD-20853/37303771_zpid/,449900,37303771,3,4,1608,39.079837,-77.084421,Rockville,1962,30,https://photos.zillowstatic.com/p_f/ISa9lj7t1o5u7e0000000000.jpg,SINGLE_FAMILY,Brookhaven Elementary School,345,5,Primary,/rockville-md/schools/brookhaven-elementary-school-25129/,445,Parkland Middle School,58,6,Middle,/rockville-md/schools/parkland-middle-school-26511/,964,Wheaton High School,55,4,High,/silver-spring-md/schools/wheaton-high-school-27114/,1554,4.315,708
"14001 Arctic Ave, Rockville, MD 20853",Pre-foreclosure / Auction,https://www.zillow.com/homedetails/14001-Arctic-Ave-Rockville-MD-20853/37314427_zpid/,None,37314427,6,2,1671,39.084725,-77.094441,Rockville,1964,37,https://photos.zillowstatic.com/p_f/ISma6uelswiv801000000000.jpg,SINGLE_FAMILY,Brookhaven Elementary School,345,5,Primary,/rockville-md/schools/brookhaven-elementary-school-25129/,445,Parkland Middle School,58,6,Middle,/rockville-md/schools/parkland-middle-school-26511/,964,Wheaton High School,55,4,High,/silver-spring-md/schools/wheaton-high-school-27114/,1554,4.426,645
"14115 Bauer Dr, Rockville, MD 20853",Pre-foreclosure / Auction,https://www.zillow.com/homedetails/14115-Bauer-Dr-Rockville-MD-20853/37314713_zpid/,None,37314713,4,3,2292,39.087888,-77.091597,Rockville,1965,61,https://photos.zillowstatic.com/p_f/IS-qgh16myi3q5.jpg,SINGLE_FAMILY,Brookhaven Elementary School,345,5,Primary,/rockville-md/schools/brookhaven-elementary-school-25129/,445,Parkland Middle School,58,6,Middle,/rockville-md/schools/parkland-middle-school-26511/,964,Wheaton High School,55,4,High,/silver-spring-md/schools/wheaton-high-school-27114/,1554,4.302,624
"13916 Parkland Dr, Rockville, MD",New construction,https://www.zillow.com/homedetails/13916-Parkland-Dr-Rockville-MD-20853/37304298_zpid/,415000,37304298,4,2,1264,39.085254,-77.087212,Rockville,1954,194,https://photos.zillowstatic.com/p_f/ISegx009p2yks51000000000.jpg,SINGLE_FAMILY,Brookhaven Elementary School,345,5,Primary,/rockville-md/schools/brookhaven-elementary-school-25129/,445,Parkland Middle School,58,6,Middle,/rockville-md/schools/parkland-middle-school-26511/,964,Wheaton High School,55,4,High,/silver-spring-md/schools/wheaton-high-school-27114/,1554,4.528,797
"4311 Landgreen St, Rockville, MD 20853",Pre-foreclosure / Auction,https://www.zillow.com/homedetails/4311-Landgreen-St-Rockville-MD-20853/37304396_zpid/,None,37304396,3,1,2208,39.080447,-77.08619,Rockville,1960,233,https://www.zillowstatic.com/static/images/nophoto_p_f.png,SINGLE_FAMILY,Brookhaven Elementary School,345,5,Primary,/rockville-md/schools/brookhaven-elementary-school-25129/,445,Parkland Middle School,58,6,Middle,/rockville-md/schools/parkland-middle-school-26511/,964,Wheaton High School,55,4,High,/silver-spring-md/schools/wheaton-high-school-27114/,1554,4.226,745
"3814 Wendy Ln, Silver Spring, MD 20906",House for sale,https://www.zillow.com/homedetails/3814-Wendy-Ln-Silver-Spring-MD-20906/37308413_zpid/,430000,37308413,3,2,1769,39.07829,-77.076489,Silver Spring,1957,35,https://photos.zillowstatic.com/p_f/ISql1hj6t1qavl0000000000.jpg,SINGLE_FAMILY,Harmony Hills Elementary School,418,4,Primary,/silver-spring-md/schools/harmony-hills-elementary-school-26483/,743,Parkland Middle School,58,6,Middle,/rockville-md/schools/parkland-middle-school-26511/,964,John F. Kennedy High School,999,3,High,/silver-spring-md/schools/john-f-kennedy-high-school-26488/,1549,5.505,917
"3513 Olympic St, Silver Spring, MD 20906",Foreclosed,https://www.zillow.com/homedetails/3513-Olympic-St-Silver-Spring-MD-20906/37307934_zpid/,None,37307934,3,3,1669,39.074598,-77.071072,Silver Spring,1959,114,https://www.zillowstatic.com/static/images/nophoto_p_f.png,SINGLE_FAMILY,Harmony Hills Elementary School,418,4,Primary,/silver-spring-md/schools/harmony-hills-elementary-school-26483/,743,Parkland Middle School,58,6,Middle,/rockville-md/schools/parkland-middle-school-26511/,964,John F. Kennedy High School,999,3,High,/silver-spring-md/schools/john-f-kennedy-high-school-26488/,1549,5.864,994
"20346 Peacemaker Dr, Germantown, MD",New construction,https://www.zillow.com/community/century-row/2086810467_zpid/,479990,2086810467,3,2.5,2343,39.19113,-77.262451,Germantown,2019,18,https://photos.zillowstatic.com/p_f/ISekgyx1p8wvn31000000000.jpg,TOWNHOUSE,Waters Landing Elementary School,179,5,Elementary,/germantown-md/schools/waters-landing-elementary-school-27378/,706,Martin Luther King Jr. Middle School,87,5,Middle,/germantown-md/schools/martin-luther-king-jr-middle-school-27139/,623,Seneca Valley High School,91,4,High,/germantown-md/schools/seneca-valley-high-school-26752/,1198,10.41,929
"20350 Peacemaker Dr, Germantown, MD",New construction,https://www.zillow.com/community/century-row/2086810464_zpid/,479990,2086810464,3,2.5,2343,39.191229,-77.262561,Germantown,2019,9,https://photos.zillowstatic.com/p_f/ISekgyx1p8wvn31000000000.jpg,TOWNHOUSE,Waters Landing Elementary School,179,5,Elementary,/germantown-md/schools/waters-landing-elementary-school-27378/,706,Martin Luther King Jr. Middle School,87,5,Middle,/germantown-md/schools/martin-luther-king-jr-middle-school-27139/,623,Seneca Valley High School,91,4,High,/germantown-md/schools/seneca-valley-high-school-26752/,1198,10.41,929
"20348 Peacemaker Dr, Germantown, MD",New construction,https://www.zillow.com/community/century-row/2086810468_zpid/,479990,2086810468,3,2.5,2343,39.19118,-77.262504,Germantown,2019,5,https://photos.zillowstatic.com/p_f/ISekgyx1p8wvn31000000000.jpg,TOWNHOUSE,Waters Landing Elementary School,179,5,Elementary,/germantown-md/schools/waters-landing-elementary-school-27378/,706,Martin Luther King Jr. Middle School,87,5,Middle,/germantown-md/schools/martin-luther-king-jr-middle-school-27139/,623,Seneca Valley High School,91,4,High,/germantown-md/schools/seneca-valley-high-school-26752/,1198,10.41,924
"20352 Peacemaker Dr, Germantown, MD",New construction,https://www.zillow.com/community/century-row/2086810469_zpid/,479990,2086810469,3,2.5,2343,39.19128,-77.262616,Germantown,2019,71,https://photos.zillowstatic.com/p_f/ISekgyx1p8wvn31000000000.jpg,TOWNHOUSE,Waters Landing Elementary School,179,5,Elementary,/germantown-md/schools/waters-landing-elementary-school-27378/,706,Martin Luther King Jr. Middle School,87,5,Middle,/germantown-md/schools/martin-luther-king-jr-middle-school-27139/,623,Seneca Valley High School,91,4,High,/germantown-md/schools/seneca-valley-high-school-26752/,1198,10.41,924
"13433 Cloverdale Pl, Germantown, MD 20874",House for sale,https://www.zillow.com/homedetails/13433-Cloverdale-Pl-Germantown-MD-20874/37083411_zpid/,400000,37083411,3,4,1272,39.196263,-77.280581,Germantown,1985,29,https://photos.zillowstatic.com/p_f/ISmehppgyruf060000000000.jpg,SINGLE_FAMILY,Waters Landing Elementary School,179,5,Elementary,/germantown-md/schools/waters-landing-elementary-school-27378/,706,Martin Luther King Jr. Middle School,87,5,Middle,/germantown-md/schools/martin-luther-king-jr-middle-school-27139/,623,Seneca Valley High School,91,4,High,/germantown-md/schools/seneca-valley-high-school-26752/,1198,11.642,1057
"3348 Provider Way, Germantown, MD",New construction,https://www.zillow.com/community/century-row/2086856147_zpid/,434990,2086856147,3,2.5,1935,39.190968,-77.263289,Germantown,2019,56,https://photos.zillowstatic.com/p_f/ISuwkmyexocqn31000000000.jpg,TOWNHOUSE,Waters Landing Elementary School,179,5,Elementary,/germantown-md/schools/waters-landing-elementary-school-27378/,706,Martin Luther King Jr. Middle School,87,5,Middle,/germantown-md/schools/martin-luther-king-jr-middle-school-27139/,623,Seneca Valley High School,91,4,High,/germantown-md/schools/seneca-valley-high-school-26752/,1198,10.41,929
"3338 Provider Way, Germantown, MD",New construction,https://www.zillow.com/community/century-row/2086856151_zpid/,434990,2086856151,3,2.5,1935,39.190806,-77.263093,Germantown,2019,133,https://photos.zillowstatic.com/p_f/ISuwkmyexocqn31000000000.jpg,TOWNHOUSE,Waters Landing Elementary School,179,5,Elementary,/germantown-md/schools/waters-landing-elementary-school-27378/,706,Martin Luther King Jr. Middle School,87,5,Middle,/germantown-md/schools/martin-luther-king-jr-middle-school-27139/,623,Seneca Valley High School,91,4,High,/germantown-md/schools/seneca-valley-high-school-26752/,1198,10.41,929
"20305 Century Blvd, Germantown, MD 20874",New construction,https://www.zillow.com/homedetails/20305-Century-Blvd-Germantown-MD-20874/249693917_zpid/,434990,249693917,4,4,1935,39.18946,-77.262523,Germantown,2019,45,https://photos.zillowstatic.com/p_f/ISir4dcuqz5vwu1000000000.jpg,TOWNHOUSE,Waters Landing Elementary School,179,5,Elementary,/germantown-md/schools/waters-landing-elementary-school-27378/,706,Martin Luther King Jr. Middle School,87,5,Middle,/germantown-md/schools/martin-luther-king-jr-middle-school-27139/,623,Seneca Valley High School,91,4,High,/germantown-md/schools/seneca-valley-high-school-26752/,1198,10.649,948
"3352 Provider Way, Germantown, MD 20874",New construction,https://www.zillow.com/homedetails/3352-Provider-Way-Germantown-MD-20874/2087087142_zpid/,448140,2087087142,3,4,1890,39.19102,-77.263359,Germantown,2019,54,https://photos.zillowstatic.com/p_f/ISatcys739a0xm1000000000.jpg,TOWNHOUSE,Waters Landing Elementary School,179,5,Elementary,/germantown-md/schools/waters-landing-elementary-school-27378/,706,Martin Luther King Jr. Middle School,87,5,Middle,/germantown-md/schools/martin-luther-king-jr-middle-school-27139/,623,Seneca Valley High School,91,4,High,/germantown-md/schools/seneca-valley-high-school-26752/,1198,9.786,1310
"20337 Century Blvd, Germantown, MD 20874",New construction,https://www.zillow.com/homedetails/20337-Century-Blvd-Germantown-MD-20874/249693859_zpid/,451894,249693859,3,4,1935,39.190098,-77.263202,Germantown,2019,0,https://photos.zillowstatic.com/p_f/ISqhqdyd08a4na0000000000.jpg,TOWNHOUSE,Waters Landing Elementary School,179,5,Elementary,/germantown-md/schools/waters-landing-elementary-school-27378/,706,Martin Luther King Jr. Middle School,87,5,Middle,/germantown-md/schools/martin-luther-king-jr-middle-school-27139/,623,Seneca Valley High School,91,4,High,/germantown-md/schools/seneca-valley-high-school-26752/,1198,10.718,955
