addressWithZip,statusText,detailUrl,price,zpid,beds,baths,area,latitude,longitude,city,yearBuilt,daysOnZillow,hiResImageLink,homeType,school name,rating,rating,level,link,size,school name,rating,rating,level,link,size,school name,rating,rating,level,link,size,distance,travel_time
"11803 Rocking Horse Rd, Rockville, MD 20852",House for sale,https://www.zillow.com/homedetails/11803-Rocking-Horse-Rd-Rockville-MD-20852/37093092_zpid/,499900,37093092,3,2,2288,39.049273,-77.097399,Rockville,1954,35,https://photos.zillowstatic.com/p_f/IS2blm022k3pec1000000000.jpg,SINGLE_FAMILY,Viers Mill Elementary School,149,6,Primary,/silver-spring-md/schools/viers-mill-elementary-school-26768/,714,A. Mario Loiederman Middle School,999,4,Middle,/silver-spring-md/schools/a-mario-loiederman-middle-school-27141/,912,Wheaton High School,55,4,High,/silver-spring-md/schools/wheaton-high-school-27114/,1467,4.582,814
"4907 Boiling Brook Pkwy, Rockville, MD 20852",House for sale,https://www.zillow.com/homedetails/4907-Boiling-Brook-Pkwy-Rockville-MD-20852/37093283_zpid/,419900,37093283,3,2,2080,39.047957,-77.09827,Rockville,1954,47,https://photos.zillowstatic.com/p_f/ISmykdulszx9un0000000000.jpg,SINGLE_FAMILY,Viers Mill Elementary School,149,6,Primary,/silver-spring-md/schools/viers-mill-elementary-school-26768/,714,A. Mario Loiederman Middle School,999,4,Middle,/silver-spring-md/schools/a-mario-loiederman-middle-school-27141/,912,Wheaton High School,55,4,High,/silver-spring-md/schools/wheaton-high-school-27114/,1467,4.195,743
"4230 Round Hill Rd, Silver Spring, MD 20906",House for sale,https://www.zillow.com/homedetails/4230-Round-Hill-Rd-Silver-Spring-MD-20906/37294313_zpid/,426000,37294313,5,3,3043,39.045363,-77.083651,Silver Spring,1946,58,https://photos.zillowstatic.com/p_f/ISu8u59j4vtk9d0000000000.jpg,SINGLE_FAMILY,Viers Mill Elementary School,149,6,Primary,/silver-spring-md/schools/viers-mill-elementary-school-26768/,714,A. Mario Loiederman Middle School,999,4,Middle,/silver-spring-md/schools/a-mario-loiederman-middle-school-27141/,912,Wheaton High School,55,4,High,/silver-spring-md/schools/wheaton-high-school-27114/,1467,5.355,934
"11902 Selfridge Rd, Silver Spring, MD 20906",House for sale,https://www.zillow.com/homedetails/11902-Selfridge-Rd-Silver-Spring-MD-20906/37307561_zpid/,439900,37307561,6,3,2055,39.051961,-77.080811,Silver Spring,1956,60,https://photos.zillowstatic.com/p_f/ISq9shsmacmz4e0000000000.jpg,SINGLE_FAMILY,Viers Mill Elementary School,149,6,Primary,/silver-spring-md/schools/viers-mill-elementary-school-26768/,714,A. Mario Loiederman Middle School,999,4,Middle,/silver-spring-md/schools/a-mario-loiederman-middle-school-27141/,912,Wheaton High School,55,4,High,/silver-spring-md/schools/wheaton-high-school-27114/,1467,4.991,918
"12811 Weiss St, Rockville, MD 20853",House for sale,https://www.zillow.com/homedetails/12811-Weiss-St-Rockville-MD-20853/37316874_zpid/,405000,37316874,4,3,2420,39.06573,-77.09264,Rockville,1956,6,https://photos.zillowstatic.com/p_f/ISyfm3tnvu3aud1000000000.jpg,SINGLE_FAMILY,Wheaton Woods Elementary School,151,7,Primary,/rockville-md/schools/wheaton-woods-elementary-school-27115/,538,Parkland Middle School,58,6,Middle,/rockville-md/schools/parkland-middle-school-26511/,943,Wheaton High School,55,4,High,/silver-spring-md/schools/wheaton-high-school-27114/,1467,3.798,710
"3352 Provider Way, Germantown, MD 20874",New construction,https://www.zillow.com/homedetails/3352-Provider-Way-Germantown-MD-20874/2087087142_zpid/,448140,2087087142,3,4,1890,39.19102,-77.263359,Germantown,2019,44,https://photos.zillowstatic.com/p_f/ISatcys739a0xm1000000000.jpg,TOWNHOUSE,Waters Landing Elementary School,179,5,Elementary,/germantown-md/schools/waters-landing-elementary-school-27378/,697,Martin Luther King Jr. Middle School,87,5,Middle,/germantown-md/schools/martin-luther-king-jr-middle-school-27139/,612,Seneca Valley High School,91,4,High,/germantown-md/schools/seneca-valley-high-school-26752/,1279,9.786,1260
"20350 Peacemaker Dr, Germantown, MD",New construction,https://www.zillow.com/community/century-row/2086810464_zpid/,479990,2086810464,3,2.5,2343,39.191229,-77.262561,Germantown,2019,146,https://photos.zillowstatic.com/p_f/ISekgyx1p8wvn31000000000.jpg,TOWNHOUSE,Waters Landing Elementary School,179,5,Elementary,/germantown-md/schools/waters-landing-elementary-school-27378/,697,Martin Luther King Jr. Middle School,87,5,Middle,/germantown-md/schools/martin-luther-king-jr-middle-school-27139/,612,Seneca Valley High School,91,4,High,/germantown-md/schools/seneca-valley-high-school-26752/,1279,10.41,901
"13433 Cloverdale Pl, Germantown, MD 20874",House for sale,https://www.zillow.com/homedetails/13433-Cloverdale-Pl-Germantown-MD-20874/37083411_zpid/,400000,37083411,3,4,1272,39.196263,-77.280581,Germantown,1985,19,https://photos.zillowstatic.com/p_f/ISmehppgyruf060000000000.jpg,SINGLE_FAMILY,Waters Landing Elementary School,179,5,Elementary,/germantown-md/schools/waters-landing-elementary-school-27378/,697,Martin Luther King Jr. Middle School,87,5,Middle,/germantown-md/schools/martin-luther-king-jr-middle-school-27139/,612,Seneca Valley High School,91,4,High,/germantown-md/schools/seneca-valley-high-school-26752/,1279,11.642,1022
"20309 Century Blvd, Germantown, MD 20874",New construction,https://www.zillow.com/homedetails/20309-Century-Blvd-Germantown-MD-20874/249693834_zpid/,479990,249693834,3,3,2343,39.18954,-77.262608,Germantown,2019,35,https://photos.zillowstatic.com/p_f/ISa1jk8eespzvo1000000000.jpg,TOWNHOUSE,Waters Landing Elementary School,179,5,Elementary,/germantown-md/schools/waters-landing-elementary-school-27378/,697,Martin Luther King Jr. Middle School,87,5,Middle,/germantown-md/schools/martin-luther-king-jr-middle-school-27139/,612,Seneca Valley High School,91,4,High,/germantown-md/schools/seneca-valley-high-school-26752/,1279,10.658,926
"3324 Provider Way, Germantown, MD",New construction,https://www.zillow.com/community/century-row/2086190898_zpid/,434990,2086190898,3,3,1935,39.190579,-77.262843,Germantown,2019,4,https://photos.zillowstatic.com/p_f/ISuwkmyexocqn31000000000.jpg,TOWNHOUSE,Waters Landing Elementary School,179,5,Elementary,/germantown-md/schools/waters-landing-elementary-school-27378/,697,Martin Luther King Jr. Middle School,87,5,Middle,/germantown-md/schools/martin-luther-king-jr-middle-school-27139/,612,Seneca Valley High School,91,4,High,/germantown-md/schools/seneca-valley-high-school-26752/,1279,10.41,902
"20333 Century Blvd, Germantown, MD",New construction,https://www.zillow.com/community/error-subdivision-name-unavailable/249693640_zpid/,434990,249693640,3,2.5,1935,39.190018,-77.263117,Germantown,2019,202,https://photos.zillowstatic.com/p_f/ISuwkmyexocqn31000000000.jpg,TOWNHOUSE,Waters Landing Elementary School,179,5,Elementary,/germantown-md/schools/waters-landing-elementary-school-27378/,697,Martin Luther King Jr. Middle School,87,5,Middle,/germantown-md/schools/martin-luther-king-jr-middle-school-27139/,612,Seneca Valley High School,91,4,High,/germantown-md/schools/seneca-valley-high-school-26752/,1279,10.709,932
"20317 Century Blvd, Germantown, MD 20874",New construction,https://www.zillow.com/homedetails/20317-Century-Blvd-Germantown-MD-20874/249693841_zpid/,449990,249693841,4,4,1935,39.189699,-77.262778,Germantown,2019,20,https://photos.zillowstatic.com/p_f/ISeci6vvknenw70000000000.jpg,TOWNHOUSE,Waters Landing Elementary School,179,5,Elementary,/germantown-md/schools/waters-landing-elementary-school-27378/,697,Martin Luther King Jr. Middle School,87,5,Middle,/germantown-md/schools/martin-luther-king-jr-middle-school-27139/,612,Seneca Valley High School,91,4,High,/germantown-md/schools/seneca-valley-high-school-26752/,1279,10.675,928
"3334 Provider Way, Germantown, MD",New construction,https://www.zillow.com/community/century-row/2086190884_zpid/,434990,2086190884,3,2.5,1935,39.190746,-77.263027,Germantown,2019,37,https://photos.zillowstatic.com/p_f/ISuwkmyexocqn31000000000.jpg,TOWNHOUSE,Waters Landing Elementary School,179,5,Elementary,/germantown-md/schools/waters-landing-elementary-school-27378/,697,Martin Luther King Jr. Middle School,87,5,Middle,/germantown-md/schools/martin-luther-king-jr-middle-school-27139/,612,Seneca Valley High School,91,4,High,/germantown-md/schools/seneca-valley-high-school-26752/,1279,10.41,902
"20305 Century Blvd, Germantown, MD 20874",New construction,https://www.zillow.com/homedetails/20305-Century-Blvd-Germantown-MD-20874/249693917_zpid/,434990,249693917,4,4,1935,39.18946,-77.262523,Germantown,2019,35,https://photos.zillowstatic.com/p_f/IS2vg8q7akh2wo1000000000.jpg,TOWNHOUSE,Waters Landing Elementary School,179,5,Elementary,/germantown-md/schools/waters-landing-elementary-school-27378/,697,Martin Luther King Jr. Middle School,87,5,Middle,/germantown-md/schools/martin-luther-king-jr-middle-school-27139/,612,Seneca Valley High School,91,4,High,/germantown-md/schools/seneca-valley-high-school-26752/,1279,10.649,923
"13433 Cloverdale Pl, Germantown, MD 20874",House for sale,https://www.zillow.com/homedetails/13433-Cloverdale-Pl-Germantown-MD-20874/37083411_zpid/,400000,37083411,3,4,1272,39.196263,-77.280581,Germantown,1985,19,https://photos.zillowstatic.com/p_f/ISmehppgyruf060000000000.jpg,SINGLE_FAMILY,Waters Landing Elementary School,179,5,Elementary,/germantown-md/schools/waters-landing-elementary-school-27378/,697,Martin Luther King Jr. Middle School,87,5,Middle,/germantown-md/schools/martin-luther-king-jr-middle-school-27139/,612,Seneca Valley High School,91,4,High,/germantown-md/schools/seneca-valley-high-school-26752/,1279,11.642,1014
"20317 Century Blvd, Germantown, MD",New construction,https://www.zillow.com/homedetails/20317-Century-Blvd-Germantown-MD-20874/249693841_zpid/,449990,249693841,4,4,1935,39.189699,-77.262778,Germantown,2019,20,https://photos.zillowstatic.com/p_f/ISeci6vvknenw70000000000.jpg,TOWNHOUSE,Waters Landing Elementary School,179,5,Elementary,/germantown-md/schools/waters-landing-elementary-school-27378/,697,Martin Luther King Jr. Middle School,87,5,Middle,/germantown-md/schools/martin-luther-king-jr-middle-school-27139/,612,Seneca Valley High School,91,4,High,/germantown-md/schools/seneca-valley-high-school-26752/,1279,10.675,918
"20309 Century Blvd, Germantown, MD",New construction,https://www.zillow.com/homedetails/20309-Century-Blvd-Germantown-MD-20874/249693834_zpid/,479990,249693834,3,3,2343,39.18954,-77.262608,Germantown,2019,35,https://photos.zillowstatic.com/p_f/ISa1jk8eespzvo1000000000.jpg,TOWNHOUSE,Waters Landing Elementary School,179,5,Elementary,/germantown-md/schools/waters-landing-elementary-school-27378/,697,Martin Luther King Jr. Middle School,87,5,Middle,/germantown-md/schools/martin-luther-king-jr-middle-school-27139/,612,Seneca Valley High School,91,4,High,/germantown-md/schools/seneca-valley-high-school-26752/,1279,10.658,912
"20305 Century Blvd, Germantown, MD",New construction,https://www.zillow.com/homedetails/20305-Century-Blvd-Germantown-MD-20874/249693917_zpid/,434990,249693917,4,4,1935,39.18946,-77.262523,Germantown,2019,35,https://photos.zillowstatic.com/p_f/IS2vg8q7akh2wo1000000000.jpg,TOWNHOUSE,Waters Landing Elementary School,179,5,Elementary,/germantown-md/schools/waters-landing-elementary-school-27378/,697,Martin Luther King Jr. Middle School,87,5,Middle,/germantown-md/schools/martin-luther-king-jr-middle-school-27139/,612,Seneca Valley High School,91,4,High,/germantown-md/schools/seneca-valley-high-school-26752/,1279,10.649,911
"3352 Provider Way, Germantown, MD",New construction,https://www.zillow.com/homedetails/3352-Provider-Way-Germantown-MD-20874/2087087142_zpid/,448140,2087087142,3,4,1890,39.19102,-77.263359,Germantown,2019,44,https://photos.zillowstatic.com/p_f/ISatcys739a0xm1000000000.jpg,TOWNHOUSE,Waters Landing Elementary School,179,5,Elementary,/germantown-md/schools/waters-landing-elementary-school-27378/,697,Martin Luther King Jr. Middle School,87,5,Middle,/germantown-md/schools/martin-luther-king-jr-middle-school-27139/,612,Seneca Valley High School,91,4,High,/germantown-md/schools/seneca-valley-high-school-26752/,1279,10.41,901
"20348 Peacemaker Dr, Germantown, MD",New construction,https://www.zillow.com/community/century-row/2086810468_zpid/,479990,2086810468,3,2.5,2343,39.19118,-77.262504,Germantown,2019,-1523846331,https://photos.zillowstatic.com/p_f/ISekgyx1p8wvn31000000000.jpg,TOWNHOUSE,Waters Landing Elementary School,179,5,Elementary,/germantown-md/schools/waters-landing-elementary-school-27378/,697,Martin Luther King Jr. Middle School,87,5,Middle,/germantown-md/schools/martin-luther-king-jr-middle-school-27139/,612,Seneca Valley High School,91,4,High,/germantown-md/schools/seneca-valley-high-school-26752/,1279,10.41,912
"20352 Peacemaker Dr, Germantown, MD",New construction,https://www.zillow.com/community/century-row/2086810469_zpid/,479990,2086810469,3,2.5,2343,39.19128,-77.262616,Germantown,2019,-1523846331,https://photos.zillowstatic.com/p_f/ISekgyx1p8wvn31000000000.jpg,TOWNHOUSE,Waters Landing Elementary School,179,5,Elementary,/germantown-md/schools/waters-landing-elementary-school-27378/,697,Martin Luther King Jr. Middle School,87,5,Middle,/germantown-md/schools/martin-luther-king-jr-middle-school-27139/,612,Seneca Valley High School,91,4,High,/germantown-md/schools/seneca-valley-high-school-26752/,1279,10.41,912
"3348 Provider Way, Germantown, MD",New construction,https://www.zillow.com/community/century-row/2086856147_zpid/,434990,2086856147,3,2.5,1935,39.190968,-77.263289,Germantown,2019,-1523846331,https://photos.zillowstatic.com/p_f/ISuwkmyexocqn31000000000.jpg,TOWNHOUSE,Waters Landing Elementary School,179,5,Elementary,/germantown-md/schools/waters-landing-elementary-school-27378/,697,Martin Luther King Jr. Middle School,87,5,Middle,/germantown-md/schools/martin-luther-king-jr-middle-school-27139/,612,Seneca Valley High School,91,4,High,/germantown-md/schools/seneca-valley-high-school-26752/,1279,10.41,912
"3338 Provider Way, Germantown, MD",New construction,https://www.zillow.com/community/century-row/2086856151_zpid/,434990,2086856151,3,2.5,1935,39.190806,-77.263093,Germantown,2019,-1523846331,https://photos.zillowstatic.com/p_f/ISuwkmyexocqn31000000000.jpg,TOWNHOUSE,Waters Landing Elementary School,179,5,Elementary,/germantown-md/schools/waters-landing-elementary-school-27378/,697,Martin Luther King Jr. Middle School,87,5,Middle,/germantown-md/schools/martin-luther-king-jr-middle-school-27139/,612,Seneca Valley High School,91,4,High,/germantown-md/schools/seneca-valley-high-school-26752/,1279,10.41,912
"20350 Peacemaker Dr, Germantown, MD",New construction,https://www.zillow.com/community/century-row/2086810464_zpid/,479990,2086810464,3,2.5,2343,39.191229,-77.262561,Germantown,2019,-1523846331,https://photos.zillowstatic.com/p_f/ISekgyx1p8wvn31000000000.jpg,TOWNHOUSE,Waters Landing Elementary School,179,5,Elementary,/germantown-md/schools/waters-landing-elementary-school-27378/,697,Martin Luther King Jr. Middle School,87,5,Middle,/germantown-md/schools/martin-luther-king-jr-middle-school-27139/,612,Seneca Valley High School,91,4,High,/germantown-md/schools/seneca-valley-high-school-26752/,1279,10.41,912
"20354 Peacemaker Dr, Germantown, MD",New construction,https://www.zillow.com/community/century-row/2086810465_zpid/,479990,2086810465,3,2.5,2343,39.191329,-77.262672,Germantown,2019,-1523846331,https://photos.zillowstatic.com/p_f/ISekgyx1p8wvn31000000000.jpg,TOWNHOUSE,Waters Landing Elementary School,179,5,Elementary,/germantown-md/schools/waters-landing-elementary-school-27378/,697,Martin Luther King Jr. Middle School,87,5,Middle,/germantown-md/schools/martin-luther-king-jr-middle-school-27139/,612,Seneca Valley High School,91,4,High,/germantown-md/schools/seneca-valley-high-school-26752/,1279,10.41,912
"20346 Peacemaker Dr, Germantown, MD",New construction,https://www.zillow.com/community/century-row/2086810467_zpid/,479990,2086810467,3,2.5,2343,39.19113,-77.262451,Germantown,2019,-1523846331,https://photos.zillowstatic.com/p_f/ISekgyx1p8wvn31000000000.jpg,TOWNHOUSE,Waters Landing Elementary School,179,5,Elementary,/germantown-md/schools/waters-landing-elementary-school-27378/,697,Martin Luther King Jr. Middle School,87,5,Middle,/germantown-md/schools/martin-luther-king-jr-middle-school-27139/,612,Seneca Valley High School,91,4,High,/germantown-md/schools/seneca-valley-high-school-26752/,1279,10.41,912
"3324 Provider Way, Germantown, MD",New construction,https://www.zillow.com/community/century-row/2086190898_zpid/,434990,2086190898,3,3,1935,39.190579,-77.262843,Germantown,2019,-1523846331,https://photos.zillowstatic.com/p_f/ISuwkmyexocqn31000000000.jpg,TOWNHOUSE,Waters Landing Elementary School,179,5,Elementary,/germantown-md/schools/waters-landing-elementary-school-27378/,697,Martin Luther King Jr. Middle School,87,5,Middle,/germantown-md/schools/martin-luther-king-jr-middle-school-27139/,612,Seneca Valley High School,91,4,High,/germantown-md/schools/seneca-valley-high-school-26752/,1279,10.41,912
"20325 Century Blvd, Germantown, MD",New construction,https://www.zillow.com/community/error-subdivision-name-unavailable/249693796_zpid/,434990,249693796,3,2.5,1935,39.189859,-77.262947,Germantown,2019,-1523846331,https://photos.zillowstatic.com/p_f/ISuwkmyexocqn31000000000.jpg,TOWNHOUSE,Waters Landing Elementary School,179,5,Elementary,/germantown-md/schools/waters-landing-elementary-school-27378/,697,Martin Luther King Jr. Middle School,87,5,Middle,/germantown-md/schools/martin-luther-king-jr-middle-school-27139/,612,Seneca Valley High School,91,4,High,/germantown-md/schools/seneca-valley-high-school-26752/,1279,10.692,930
"20327 Century Blvd, Germantown, MD",New construction,https://www.zillow.com/community/error-subdivision-name-unavailable/249693844_zpid/,434990,249693844,3,2.5,1935,39.189899,-77.26299,Germantown,2019,-1523846331,https://photos.zillowstatic.com/p_f/ISuwkmyexocqn31000000000.jpg,TOWNHOUSE,Waters Landing Elementary School,179,5,Elementary,/germantown-md/schools/waters-landing-elementary-school-27378/,697,Martin Luther King Jr. Middle School,87,5,Middle,/germantown-md/schools/martin-luther-king-jr-middle-school-27139/,612,Seneca Valley High School,91,4,High,/germantown-md/schools/seneca-valley-high-school-26752/,1279,10.696,930
"20337 Century Blvd, Germantown, MD",New construction,https://www.zillow.com/community/error-subdivision-name-unavailable/249693859_zpid/,434990,249693859,3,2.5,1935,39.190098,-77.263202,Germantown,2019,-1523846331,https://photos.zillowstatic.com/p_f/ISuwkmyexocqn31000000000.jpg,TOWNHOUSE,Waters Landing Elementary School,179,5,Elementary,/germantown-md/schools/waters-landing-elementary-school-27378/,697,Martin Luther King Jr. Middle School,87,5,Middle,/germantown-md/schools/martin-luther-king-jr-middle-school-27139/,612,Seneca Valley High School,91,4,High,/germantown-md/schools/seneca-valley-high-school-26752/,1279,10.718,932
"3330 Provider Way, Germantown, MD",New construction,https://www.zillow.com/community/century-row/2086190854_zpid/,434990,2086190854,3,2.5,1935,39.190663,-77.262935,Germantown,2019,-1523846331,https://photos.zillowstatic.com/p_f/ISuwkmyexocqn31000000000.jpg,TOWNHOUSE,Waters Landing Elementary School,179,5,Elementary,/germantown-md/schools/waters-landing-elementary-school-27378/,697,Martin Luther King Jr. Middle School,87,5,Middle,/germantown-md/schools/martin-luther-king-jr-middle-school-27139/,612,Seneca Valley High School,91,4,High,/germantown-md/schools/seneca-valley-high-school-26752/,1279,10.41,912
"3322 Provider Way, Germantown, MD",New construction,https://www.zillow.com/community/century-row/2086190870_zpid/,434990,2086190870,3,2.5,1935,39.190538,-77.262798,Germantown,2019,-1523846331,https://photos.zillowstatic.com/p_f/ISuwkmyexocqn31000000000.jpg,TOWNHOUSE,Waters Landing Elementary School,179,5,Elementary,/germantown-md/schools/waters-landing-elementary-school-27378/,697,Martin Luther King Jr. Middle School,87,5,Middle,/germantown-md/schools/martin-luther-king-jr-middle-school-27139/,612,Seneca Valley High School,91,4,High,/germantown-md/schools/seneca-valley-high-school-26752/,1279,10.41,912
"3334 Provider Way, Germantown, MD",New construction,https://www.zillow.com/community/century-row/2086190884_zpid/,434990,2086190884,3,2.5,1935,39.190746,-77.263027,Germantown,2019,-1523846331,https://photos.zillowstatic.com/p_f/ISuwkmyexocqn31000000000.jpg,TOWNHOUSE,Waters Landing Elementary School,179,5,Elementary,/germantown-md/schools/waters-landing-elementary-school-27378/,697,Martin Luther King Jr. Middle School,87,5,Middle,/germantown-md/schools/martin-luther-king-jr-middle-school-27139/,612,Seneca Valley High School,91,4,High,/germantown-md/schools/seneca-valley-high-school-26752/,1279,10.41,912
"3348 Provider Way, Germantown, MD",New construction,https://www.zillow.com/community/century-row/2086856147_zpid/,434990,2086856147,3,2.5,1935,39.190968,-77.263289,Germantown,2019,-1523846331,https://photos.zillowstatic.com/p_f/ISuwkmyexocqn31000000000.jpg,TOWNHOUSE,Waters Landing Elementary School,179,5,Elementary,/germantown-md/schools/waters-landing-elementary-school-27378/,697,Martin Luther King Jr. Middle School,87,5,Middle,/germantown-md/schools/martin-luther-king-jr-middle-school-27139/,612,Seneca Valley High School,91,4,High,/germantown-md/schools/seneca-valley-high-school-26752/,1279,10.41,911
"3324 Provider Way, Germantown, MD",New construction,https://www.zillow.com/community/century-row/2086190898_zpid/,434990,2086190898,3,3,1935,39.190579,-77.262843,Germantown,2019,-1523846331,https://photos.zillowstatic.com/p_f/ISuwkmyexocqn31000000000.jpg,TOWNHOUSE,Waters Landing Elementary School,179,5,Elementary,/germantown-md/schools/waters-landing-elementary-school-27378/,697,Martin Luther King Jr. Middle School,87,5,Middle,/germantown-md/schools/martin-luther-king-jr-middle-school-27139/,612,Seneca Valley High School,91,4,High,/germantown-md/schools/seneca-valley-high-school-26752/,1279,10.41,914
"20333 Century Blvd, Germantown, MD",New construction,https://www.zillow.com/community/error-subdivision-name-unavailable/249693640_zpid/,434990,249693640,3,2.5,1935,39.190018,-77.263117,Germantown,2019,-1523846331,https://photos.zillowstatic.com/p_f/ISuwkmyexocqn31000000000.jpg,TOWNHOUSE,Waters Landing Elementary School,179,5,Elementary,/germantown-md/schools/waters-landing-elementary-school-27378/,697,Martin Luther King Jr. Middle School,87,5,Middle,/germantown-md/schools/martin-luther-king-jr-middle-school-27139/,612,Seneca Valley High School,91,4,High,/germantown-md/schools/seneca-valley-high-school-26752/,1279,10.709,931
"3322 Provider Way, Germantown, MD",New construction,https://www.zillow.com/community/century-row/2086190870_zpid/,434990,2086190870,3,2.5,1935,39.190538,-77.262798,Germantown,2019,-1523846331,https://photos.zillowstatic.com/p_f/ISuwkmyexocqn31000000000.jpg,TOWNHOUSE,Waters Landing Elementary School,179,5,Elementary,/germantown-md/schools/waters-landing-elementary-school-27378/,697,Martin Luther King Jr. Middle School,87,5,Middle,/germantown-md/schools/martin-luther-king-jr-middle-school-27139/,612,Seneca Valley High School,91,4,High,/germantown-md/schools/seneca-valley-high-school-26752/,1279,10.41,905
"20350 Peacemaker Dr, Germantown, MD",New construction,https://www.zillow.com/community/century-row/2086810464_zpid/,479990,2086810464,3,2.5,2343,39.191229,-77.262561,Germantown,2019,-1523846331,https://photos.zillowstatic.com/p_f/ISekgyx1p8wvn31000000000.jpg,TOWNHOUSE,Waters Landing Elementary School,179,5,Elementary,/germantown-md/schools/waters-landing-elementary-school-27378/,697,Martin Luther King Jr. Middle School,87,5,Middle,/germantown-md/schools/martin-luther-king-jr-middle-school-27139/,612,Seneca Valley High School,91,4,High,/germantown-md/schools/seneca-valley-high-school-26752/,1279,10.41,905
"3324 Provider Way, Germantown, MD",New construction,https://www.zillow.com/community/century-row/2086190898_zpid/,434990,2086190898,3,3,1935,39.190579,-77.262843,Germantown,2019,-1523846331,https://photos.zillowstatic.com/p_f/ISuwkmyexocqn31000000000.jpg,TOWNHOUSE,Waters Landing Elementary School,179,5,Elementary,/germantown-md/schools/waters-landing-elementary-school-27378/,697,Martin Luther King Jr. Middle School,87,5,Middle,/germantown-md/schools/martin-luther-king-jr-middle-school-27139/,612,Seneca Valley High School,91,4,High,/germantown-md/schools/seneca-valley-high-school-26752/,1279,10.41,905
"3330 Provider Way, Germantown, MD",New construction,https://www.zillow.com/community/century-row/2086190854_zpid/,434990,2086190854,3,2.5,1935,39.190663,-77.262935,Germantown,2019,-1523846331,https://photos.zillowstatic.com/p_f/ISuwkmyexocqn31000000000.jpg,TOWNHOUSE,Waters Landing Elementary School,179,5,Elementary,/germantown-md/schools/waters-landing-elementary-school-27378/,697,Martin Luther King Jr. Middle School,87,5,Middle,/germantown-md/schools/martin-luther-king-jr-middle-school-27139/,612,Seneca Valley High School,91,4,High,/germantown-md/schools/seneca-valley-high-school-26752/,1279,10.41,905
"20348 Peacemaker Dr, Germantown, MD",New construction,https://www.zillow.com/community/century-row/2086810468_zpid/,479990,2086810468,3,2.5,2343,39.19118,-77.262504,Germantown,2019,-1523846331,https://photos.zillowstatic.com/p_f/ISekgyx1p8wvn31000000000.jpg,TOWNHOUSE,Waters Landing Elementary School,179,5,Elementary,/germantown-md/schools/waters-landing-elementary-school-27378/,697,Martin Luther King Jr. Middle School,87,5,Middle,/germantown-md/schools/martin-luther-king-jr-middle-school-27139/,612,Seneca Valley High School,91,4,High,/germantown-md/schools/seneca-valley-high-school-26752/,1279,10.41,905
"20325 Century Blvd, Germantown, MD",New construction,https://www.zillow.com/community/error-subdivision-name-unavailable/249693796_zpid/,434990,249693796,3,2.5,1935,39.189859,-77.262947,Germantown,2019,-1523846331,https://photos.zillowstatic.com/p_f/ISuwkmyexocqn31000000000.jpg,TOWNHOUSE,Waters Landing Elementary School,179,5,Elementary,/germantown-md/schools/waters-landing-elementary-school-27378/,697,Martin Luther King Jr. Middle School,87,5,Middle,/germantown-md/schools/martin-luther-king-jr-middle-school-27139/,612,Seneca Valley High School,91,4,High,/germantown-md/schools/seneca-valley-high-school-26752/,1279,10.692,909
"3334 Provider Way, Germantown, MD",New construction,https://www.zillow.com/community/century-row/2086190884_zpid/,434990,2086190884,3,2.5,1935,39.190746,-77.263027,Germantown,2019,-1523846331,https://photos.zillowstatic.com/p_f/ISuwkmyexocqn31000000000.jpg,TOWNHOUSE,Waters Landing Elementary School,179,5,Elementary,/germantown-md/schools/waters-landing-elementary-school-27378/,697,Martin Luther King Jr. Middle School,87,5,Middle,/germantown-md/schools/martin-luther-king-jr-middle-school-27139/,612,Seneca Valley High School,91,4,High,/germantown-md/schools/seneca-valley-high-school-26752/,1279,10.41,905
"20352 Peacemaker Dr, Germantown, MD",New construction,https://www.zillow.com/community/century-row/2086810469_zpid/,479990,2086810469,3,2.5,2343,39.19128,-77.262616,Germantown,2019,-1523846331,https://photos.zillowstatic.com/p_f/ISekgyx1p8wvn31000000000.jpg,TOWNHOUSE,Waters Landing Elementary School,179,5,Elementary,/germantown-md/schools/waters-landing-elementary-school-27378/,697,Martin Luther King Jr. Middle School,87,5,Middle,/germantown-md/schools/martin-luther-king-jr-middle-school-27139/,612,Seneca Valley High School,91,4,High,/germantown-md/schools/seneca-valley-high-school-26752/,1279,10.41,905
"3348 Provider Way, Germantown, MD",New construction,https://www.zillow.com/community/century-row/2086856147_zpid/,434990,2086856147,3,2.5,1935,39.190968,-77.263289,Germantown,2019,-1523846331,https://photos.zillowstatic.com/p_f/ISuwkmyexocqn31000000000.jpg,TOWNHOUSE,Waters Landing Elementary School,179,5,Elementary,/germantown-md/schools/waters-landing-elementary-school-27378/,697,Martin Luther King Jr. Middle School,87,5,Middle,/germantown-md/schools/martin-luther-king-jr-middle-school-27139/,612,Seneca Valley High School,91,4,High,/germantown-md/schools/seneca-valley-high-school-26752/,1279,10.41,905
"20354 Peacemaker Dr, Germantown, MD",New construction,https://www.zillow.com/community/century-row/2086810465_zpid/,479990,2086810465,3,2.5,2343,39.191329,-77.262672,Germantown,2019,-1523846331,https://photos.zillowstatic.com/p_f/ISekgyx1p8wvn31000000000.jpg,TOWNHOUSE,Waters Landing Elementary School,179,5,Elementary,/germantown-md/schools/waters-landing-elementary-school-27378/,697,Martin Luther King Jr. Middle School,87,5,Middle,/germantown-md/schools/martin-luther-king-jr-middle-school-27139/,612,Seneca Valley High School,91,4,High,/germantown-md/schools/seneca-valley-high-school-26752/,1279,10.41,905
